Match_id,Bowler,Batsman,score,Over_num,AI_Commentary_Final_Dynamic_Target
7308498,Unadkat,Ishan Kishan,FOUR,13.3,"Chasing 189, current score 22. Ishan Kishan hits Unadkat for four! What a shot! Four runs to the boundary! "
7308498,D Kulkarni,Ishan Kishan,OUT,14.2,"Chasing 189, current score 22. What a moment! D Kulkarni takes the wicket of Ishan Kishan! He's gone! Brilliant bowling! "
7308498,Unadkat,Suryakumar Yadav,OUT,15.2,"Chasing 189, current score 22. What a moment! Unadkat takes the wicket of Suryakumar Yadav! He's gone! Brilliant bowling! "
7308498,Unadkat,Rohit,OUT,15.4,"Chasing 189, current score 22. What a moment! Unadkat takes the wicket of Rohit! He's gone! Brilliant bowling! "
7308498,Unadkat,Krunal Pandya,FOUR,17.1,End overs drama! Krunal Pandya hits Unadkat for four! What a shot! Four runs to the boundary! 
7308498,Unadkat,Pollard,SIX,17.3,End overs drama! Pollard sends Unadkat's ball into the stands! That's a huge hit! Six runs! 
7308498,Jofra Archer,Krunal Pandya,OUT,18.1,End overs drama! What a moment! Jofra Archer takes the wicket of Krunal Pandya! He's gone! Brilliant bowling! 
7308498,Jofra Archer,Pollard,ONE,18.2,End overs drama! Over 18.1: Pollard faces Jofra Archer. Outcome: ONE.
7308498,Jofra Archer,Hardik Pandya,FOUR,18.3,End overs drama! Hardik Pandya hits Jofra Archer for four! What a shot! Four runs to the boundary! 
7308498,Jofra Archer,Hardik Pandya,OUT,18.4,End overs drama! What a moment! Jofra Archer takes the wicket of Hardik Pandya! He's gone! Brilliant bowling! 
7308498,Jofra Archer,McClenaghan,OUT,18.5,End overs drama! What a moment! Jofra Archer takes the wicket of McClenaghan! He's gone! Brilliant bowling! 
7308498,Stokes,Pollard,FOUR,19.4,End overs drama! Pollard hits Stokes for four! What a shot! Four runs to the boundary! 
7308498,D Kulkarni,Suryakumar Yadav,SIX,2.1,Powerplay fireworks! Suryakumar Yadav sends D Kulkarni's ball into the stands! That's a huge hit! Six runs! 
7308498,Jofra Archer,Suryakumar Yadav,FOUR,3.5,Powerplay fireworks! Suryakumar Yadav hits Jofra Archer for four! What a shot! Four runs to the boundary! 
7308498,D Kulkarni,Ishan Kishan,SIX,4.2,Powerplay fireworks! Ishan Kishan sends D Kulkarni's ball into the stands! That's a huge hit! Six runs! 
7308498,D Kulkarni,Suryakumar Yadav,SIX,4.4,Powerplay fireworks! Suryakumar Yadav sends D Kulkarni's ball into the stands! That's a huge hit! Six runs! 
7308498,D Kulkarni,Ishan Kishan,FOUR,5.0,Powerplay fireworks! Ishan Kishan hits D Kulkarni for four! What a shot! Four runs to the boundary! 
7308498,Unadkat,Suryakumar Yadav,FOUR,5.1,Powerplay fireworks! Suryakumar Yadav hits Unadkat for four! What a shot! Four runs to the boundary! 
7308498,Gowtham,Suryakumar Yadav,FOUR,7.0,"Chasing 189, current score 74. Suryakumar Yadav hits Gowtham for four! What a shot! Four runs to the boundary! "
7308498,Shreyas Gopal,Suryakumar Yadav,FOUR,7.3,"Chasing 189, current score 78. Suryakumar Yadav hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
7308498,Stokes,Ishan Kishan,SIX,8.2,"Chasing 189, current score 84. Ishan Kishan sends Stokes's ball into the stands! That's a huge hit! Six runs! "
7308498,Shreyas Gopal,Ishan Kishan,FOUR,9.1,"Chasing 189, current score 88. Ishan Kishan hits Shreyas Gopal for four! What a shot! Four runs to the boundary! "
7308498,Shreyas Gopal,Suryakumar Yadav,SIX,9.3,"Chasing 189, current score 94. Suryakumar Yadav sends Shreyas Gopal's ball into the stands! That's a huge hit! Six runs! "
7308498,McClenaghan,R Tripathi,FOUR,0.3,Powerplay fireworks! R Tripathi hits McClenaghan for four! What a shot! Four runs to the boundary! 
7308498,McClenaghan,Stokes,SIX,10.5,"Chasing 189, current score 104. Stokes sends McClenaghan's ball into the stands! That's a huge hit! Six runs! "
7308498,McClenaghan,Stokes,FOUR,11.0,"Chasing 189, current score 108. Stokes hits McClenaghan for four! What a shot! Four runs to the boundary! "
7308498,Krunal Pandya,Samson,TWO,11.1,"Chasing 189, current score 108. Over 11.0: Samson faces Krunal Pandya. Outcome: TWO."
7308498,Mustafizur,Stokes,FOUR,13.2,"Chasing 189, current score 112. Stokes hits Mustafizur for four! What a shot! Four runs to the boundary! "
7308498,Hardik Pandya,Stokes,OUT,14.1,"Chasing 189, current score 112. What a moment! Hardik Pandya takes the wicket of Stokes! He's gone! Brilliant bowling! "
7308498,Hardik Pandya,Samson,FOUR,14.3,"Chasing 189, current score 116. Samson hits Hardik Pandya for four! What a shot! Four runs to the boundary! "
7308498,Krunal Pandya,Samson,TWO,15.1,"Chasing 189, current score 116. Over 15.0: Samson faces Krunal Pandya. Outcome: TWO."
7308498,Bumrah,Samson,OUT,16.2,End overs drama! What a moment! Bumrah takes the wicket of Samson! He's gone! Brilliant bowling! 
7308498,Bumrah,Buttler,OUT,16.3,End overs drama! What a moment! Bumrah takes the wicket of Buttler! He's gone! Brilliant bowling! 
7308498,Mustafizur,Klaasen,OUT,17.1,End overs drama! What a moment! Mustafizur takes the wicket of Klaasen! He's gone! Brilliant bowling! 
7308498,Mustafizur,Gowtham,SIX,17.5,End overs drama! Gowtham sends Mustafizur's ball into the stands! That's a huge hit! Six runs! 
7308498,Mustafizur,Gowtham,FOUR,18.0,End overs drama! Gowtham hits Mustafizur for four! What a shot! Four runs to the boundary! 
7308498,Bumrah,Jofra Archer,FOUR,18.1,End overs drama! Jofra Archer hits Bumrah for four! What a shot! Four runs to the boundary! 
7308498,Bumrah,Gowtham,FOUR,18.4,End overs drama! Gowtham hits Bumrah for four! What a shot! Four runs to the boundary! 
7308498,Bumrah,Gowtham,FOUR,19.0,End overs drama! Gowtham hits Bumrah for four! What a shot! Four runs to the boundary! 
7308498,Hardik Pandya,Jofra Archer,OUT,19.1,End overs drama! What a moment! Hardik Pandya takes the wicket of Jofra Archer! He's gone! Brilliant bowling! 
7308498,Hardik Pandya,Gowtham,FOUR,19.2,End overs drama! Gowtham hits Hardik Pandya for four! What a shot! Four runs to the boundary! 
7308498,Hardik Pandya,Gowtham,SIX,19.4,End overs drama! Gowtham sends Hardik Pandya's ball into the stands! That's a huge hit! Six runs! 
7308498,Krunal Pandya,R Tripathi,OUT,2.2,Powerplay fireworks! What a moment! Krunal Pandya takes the wicket of R Tripathi! He's gone! Brilliant bowling! 
7308498,Krunal Pandya,Samson,FOUR,2.4,Powerplay fireworks! Samson hits Krunal Pandya for four! What a shot! Four runs to the boundary! 
7308498,Mustafizur,Samson,FOUR,3.3,Powerplay fireworks! Samson hits Mustafizur for four! What a shot! Four runs to the boundary! 
7308498,Krunal Pandya,Rahane,FOUR,4.5,Powerplay fireworks! Rahane hits Krunal Pandya for four! What a shot! Four runs to the boundary! 
7308498,McClenaghan,Rahane,OUT,5.4,Powerplay fireworks! What a moment! McClenaghan takes the wicket of Rahane! He's gone! Brilliant bowling! 
7308498,McClenaghan,Samson,FOUR,6.0,Powerplay fireworks! Samson hits McClenaghan for four! What a shot! Four runs to the boundary! 
7308498,Markande,Stokes,FOUR,6.2,"Chasing 189, current score 168. Stokes hits Markande for four! What a shot! Four runs to the boundary! "
7308498,Mustafizur,Stokes,NO RUN,7.2,"Chasing 189, current score 168. Over 7.2: Stokes faces Mustafizur. Outcome: NO RUN."
7710423,Rajpoot,Prithvi Shaw,FOUR,0.3,Powerplay fireworks! Prithvi Shaw hits Rajpoot for four! What a shot! Four runs to the boundary! 
7710423,Rajpoot,Gambhir,NO RUN,1.0,Powerplay fireworks! Over 1.0: Gambhir faces Rajpoot. Outcome: NO RUN.
7710423,Barinder,Prithvi Shaw,FOUR,1.1,Powerplay fireworks! Prithvi Shaw hits Barinder for four! What a shot! Four runs to the boundary! 
7710423,Barinder,Prithvi Shaw,FOUR,1.2,Powerplay fireworks! Prithvi Shaw hits Barinder for four! What a shot! Four runs to the boundary! 
7710423,Barinder,Prithvi Shaw,FOUR,1.5,Powerplay fireworks! Prithvi Shaw hits Barinder for four! What a shot! Four runs to the boundary! 
7710423,Ashwin,Shreyas Iyer,FOUR,11.2,"Chasing 179, current score 20. Shreyas Iyer hits Ashwin for four! What a shot! Four runs to the boundary! "
7710423,Ashwin,Shreyas Iyer,OUT,12.0,"Chasing 179, current score 20. What a moment! Ashwin takes the wicket of Shreyas Iyer! He's gone! Brilliant bowling! "
7710423,Barinder,Shreyas Iyer,NO RUN,13.0,"Chasing 179, current score 20. Over 13.0: Shreyas Iyer faces Barinder. Outcome: NO RUN."
7710423,Mujeeb,Shreyas Iyer,FOUR,14.5,"Chasing 179, current score 24. Shreyas Iyer hits Mujeeb for four! What a shot! Four runs to the boundary! "
7710423,Barinder,Rahul Tewatia,SIX,16.1,End overs drama! Rahul Tewatia sends Barinder's ball into the stands! That's a huge hit! Six runs! 
7710423,Barinder,Rahul Tewatia,FOUR,16.4,End overs drama! Rahul Tewatia hits Barinder for four! What a shot! Four runs to the boundary! 
7710423,Andrew Tye,Rahul Tewatia,OUT,18.0,End overs drama! What a moment! Andrew Tye takes the wicket of Rahul Tewatia! He's gone! Brilliant bowling! 
7710423,Barinder,Plunkett,OUT,18.2,End overs drama! What a moment! Barinder takes the wicket of Plunkett! He's gone! Brilliant bowling! 
7710423,Mujeeb,Shreyas Iyer,SIX,19.2,End overs drama! Shreyas Iyer sends Mujeeb's ball into the stands! That's a huge hit! Six runs! 
7710423,Mujeeb,Shreyas Iyer,FOUR,19.5,End overs drama! Shreyas Iyer hits Mujeeb for four! What a shot! Four runs to the boundary! 
7710423,Rajpoot,Prithvi Shaw,OUT,2.3,Powerplay fireworks! What a moment! Rajpoot takes the wicket of Prithvi Shaw! He's gone! Brilliant bowling! 
7710423,Rajpoot,Maxwell,FOUR,2.4,Powerplay fireworks! Maxwell hits Rajpoot for four! What a shot! Four runs to the boundary! 
7710423,Mujeeb,Shreyas Iyer,OUT,20.0,End overs drama! What a moment! Mujeeb takes the wicket of Shreyas Iyer! He's gone! Brilliant bowling! 
7710423,Andrew Tye,Maxwell,SIX,3.3,Powerplay fireworks! Maxwell sends Andrew Tye's ball into the stands! That's a huge hit! Six runs! 
7710423,Rajpoot,Maxwell,OUT,4.5,Powerplay fireworks! What a moment! Rajpoot takes the wicket of Maxwell! He's gone! Brilliant bowling! 
7710423,Andrew Tye,Gambhir,OUT,5.3,Powerplay fireworks! What a moment! Andrew Tye takes the wicket of Gambhir! He's gone! Brilliant bowling! 
7710423,Rajpoot,Shreyas Iyer,FOUR,6.5,"Chasing 179, current score 58. Shreyas Iyer hits Rajpoot for four! What a shot! Four runs to the boundary! "
7710423,Rajpoot,Shreyas Iyer,FOUR,7.0,"Chasing 179, current score 62. Shreyas Iyer hits Rajpoot for four! What a shot! Four runs to the boundary! "
7710423,Mujeeb,Pant,OUT,8.1,"Chasing 179, current score 62. What a moment! Mujeeb takes the wicket of Pant! He's gone! Brilliant bowling! "
7710423,Avesh Khan,Finch,OUT,1.3,Powerplay fireworks! What a moment! Avesh Khan takes the wicket of Finch! He's gone! Brilliant bowling! 
7710423,Avesh Khan,Nair,FOUR,12.1,"Chasing 179, current score 66. Nair hits Avesh Khan for four! What a shot! Four runs to the boundary! "
7710423,Avesh Khan,Yuvraj,FOUR,12.3,"Chasing 179, current score 70. Yuvraj hits Avesh Khan for four! What a shot! Four runs to the boundary! "
7710423,Avesh Khan,Yuvraj,OUT,12.4,"Chasing 179, current score 70. What a moment! Avesh Khan takes the wicket of Yuvraj! He's gone! Brilliant bowling! "
7710423,Rahul Tewatia,Miller,ONE,14.3,"Chasing 179, current score 70. Over 14.3: Miller faces Rahul Tewatia. Outcome: ONE."
7710423,Mishra,Miller,NO RUN,15.1,"Chasing 179, current score 70. Over 15.0: Miller faces Mishra. Outcome: NO RUN."
7710423,Mishra,Miller,SIX,15.3,"Chasing 179, current score 76. Miller sends Mishra's ball into the stands! That's a huge hit! Six runs! "
7710423,Mishra,Nair,FOUR,15.5,"Chasing 179, current score 80. Nair hits Mishra for four! What a shot! Four runs to the boundary! "
7710423,Plunkett,Nair,OUT,16.1,End overs drama! What a moment! Plunkett takes the wicket of Nair! He's gone! Brilliant bowling! 
7710423,Christian,Miller,FOUR,17.1,End overs drama! Miller hits Christian for four! What a shot! Four runs to the boundary! 
7710423,Christian,Miller,OUT,17.3,End overs drama! What a moment! Christian takes the wicket of Miller! He's gone! Brilliant bowling! 
7710423,Christian,Andrew Tye,FOUR,17.4,End overs drama! Andrew Tye hits Christian for four! What a shot! Four runs to the boundary! 
7710423,Boult,Ashwin,OUT,19.1,End overs drama! What a moment! Boult takes the wicket of Ashwin! He's gone! Brilliant bowling! 
7710423,Avesh Khan,Rahul,FOUR,2.0,Powerplay fireworks! Rahul hits Avesh Khan for four! What a shot! Four runs to the boundary! 
7710423,Boult,Mayank Agarwal,FOUR,2.1,Powerplay fireworks! Mayank Agarwal hits Boult for four! What a shot! Four runs to the boundary! 
7710423,Boult,Mayank Agarwal,FOUR,2.2,Powerplay fireworks! Mayank Agarwal hits Boult for four! What a shot! Four runs to the boundary! 
7710423,Boult,Rahul,FOUR,2.4,Powerplay fireworks! Rahul hits Boult for four! What a shot! Four runs to the boundary! 
7710423,Boult,Andrew Tye,OUT,20.0,End overs drama! What a moment! Boult takes the wicket of Andrew Tye! He's gone! Brilliant bowling! 
7710423,Avesh Khan,Rahul,SIX,3.1,Powerplay fireworks! Rahul sends Avesh Khan's ball into the stands! That's a huge hit! Six runs! 
7710423,Avesh Khan,Mayank Agarwal,FOUR,3.3,Powerplay fireworks! Mayank Agarwal hits Avesh Khan for four! What a shot! Four runs to the boundary! 
7710423,Plunkett,Rahul,FOUR,4.2,Powerplay fireworks! Rahul hits Plunkett for four! What a shot! Four runs to the boundary! 
7710423,Plunkett,Rahul,OUT,4.3,Powerplay fireworks! What a moment! Plunkett takes the wicket of Rahul! He's gone! Brilliant bowling! 
7710423,Avesh Khan,Nair,FOUR,5.1,Powerplay fireworks! Nair hits Avesh Khan for four! What a shot! Four runs to the boundary! 
7710423,Christian,Nair,FOUR,6.5,"Chasing 179, current score 126. Nair hits Christian for four! What a shot! Four runs to the boundary! "
7710423,Plunkett,Mayank Agarwal,OUT,7.3,"Chasing 179, current score 126. What a moment! Plunkett takes the wicket of Mayank Agarwal! He's gone! Brilliant bowling! "
6197357,Nabi,Suryakumar Yadav,FOUR,1.1,Powerplay fireworks! Suryakumar Yadav hits Nabi for four! What a shot! Four runs to the boundary! 
6197357,Rashid Khan,Suryakumar Yadav,ONE,11.2,"Chasing 143, current score 4. Over 11.1: Suryakumar Yadav faces Rashid Khan. Outcome: ONE."
6197357,Rashid Khan,Krunal Pandya,FOUR,11.3,"Chasing 143, current score 8. Krunal Pandya hits Rashid Khan for four! What a shot! Four runs to the boundary! "
6197357,Rashid Khan,Krunal Pandya,OUT,11.5,"Chasing 143, current score 8. What a moment! Rashid Khan takes the wicket of Krunal Pandya! He's gone! Brilliant bowling! "
6197357,Shakib,Pollard,SIX,12.2,"Chasing 143, current score 14. Pollard sends Shakib's ball into the stands! That's a huge hit! Six runs! "
6197357,Rashid Khan,Pollard,OUT,13.1,"Chasing 143, current score 14. What a moment! Rashid Khan takes the wicket of Pollard! He's gone! Brilliant bowling! "
6197357,Basil Thampi,Suryakumar Yadav,OUT,14.5,"Chasing 143, current score 14. What a moment! Basil Thampi takes the wicket of Suryakumar Yadav! He's gone! Brilliant bowling! "
6197357,S Kaul,McClenaghan,OUT,15.2,"Chasing 143, current score 14. What a moment! S Kaul takes the wicket of McClenaghan! He's gone! Brilliant bowling! "
6197357,S Kaul,Markande,OUT,16.0,End overs drama! What a moment! S Kaul takes the wicket of Markande! He's gone! Brilliant bowling! 
6197357,S Kaul,Bumrah,ONE,17.1,End overs drama! Over 17.1: Bumrah faces S Kaul. Outcome: ONE.
6197357,S Kaul,Hardik Pandya,OUT,17.4,End overs drama! What a moment! S Kaul takes the wicket of Hardik Pandya! He's gone! Brilliant bowling! 
6197357,S Kaul,Bumrah,FOUR,17.5,End overs drama! Bumrah hits S Kaul for four! What a shot! Four runs to the boundary! 
6197357,Basil Thampi,Mustafizur,OUT,18.5,End overs drama! What a moment! Basil Thampi takes the wicket of Mustafizur! He's gone! Brilliant bowling! 
6197357,Sandeep Sharma,Lewis,FOUR,2.1,Powerplay fireworks! Lewis hits Sandeep Sharma for four! What a shot! Four runs to the boundary! 
6197357,Sandeep Sharma,Lewis,OUT,2.5,Powerplay fireworks! What a moment! Sandeep Sharma takes the wicket of Lewis! He's gone! Brilliant bowling! 
6197357,Nabi,Suryakumar Yadav,FOUR,3.3,Powerplay fireworks! Suryakumar Yadav hits Nabi for four! What a shot! Four runs to the boundary! 
6197357,Nabi,Ishan Kishan,OUT,4.0,Powerplay fireworks! What a moment! Nabi takes the wicket of Ishan Kishan! He's gone! Brilliant bowling! 
6197357,Shakib,Rohit,OUT,5.2,Powerplay fireworks! What a moment! Shakib takes the wicket of Rohit! He's gone! Brilliant bowling! 
6197357,Nabi,Suryakumar Yadav,FOUR,7.4,"Chasing 143, current score 30. Suryakumar Yadav hits Nabi for four! What a shot! Four runs to the boundary! "
6197357,Nabi,Suryakumar Yadav,FOUR,7.5,"Chasing 143, current score 34. Suryakumar Yadav hits Nabi for four! What a shot! Four runs to the boundary! "
6197357,S Kaul,Krunal Pandya,FOUR,8.1,"Chasing 143, current score 38. Krunal Pandya hits S Kaul for four! What a shot! Four runs to the boundary! "
6197357,S Kaul,Krunal Pandya,FOUR,8.5,"Chasing 143, current score 42. Krunal Pandya hits S Kaul for four! What a shot! Four runs to the boundary! "
6197357,S Kaul,Krunal Pandya,FOUR,9.0,"Chasing 143, current score 46. Krunal Pandya hits S Kaul for four! What a shot! Four runs to the boundary! "
6197357,Bumrah,Williamson,FOUR,0.3,Powerplay fireworks! Williamson hits Bumrah for four! What a shot! Four runs to the boundary! 
6197357,Bumrah,Williamson,FOUR,0.4,Powerplay fireworks! Williamson hits Bumrah for four! What a shot! Four runs to the boundary! 
6197357,McClenaghan,Dhawan,FOUR,1.2,Powerplay fireworks! Dhawan hits McClenaghan for four! What a shot! Four runs to the boundary! 
6197357,McClenaghan,Dhawan,OUT,1.4,Powerplay fireworks! What a moment! McClenaghan takes the wicket of Dhawan! He's gone! Brilliant bowling! 
6197357,Markande,Y Pathan,NO RUN,10.0,"Chasing 143, current score 58. Over 10.0: Y Pathan faces Markande. Outcome: NO RUN."
6197357,Markande,Nabi,OUT,11.1,"Chasing 143, current score 58. What a moment! Markande takes the wicket of Nabi! He's gone! Brilliant bowling! "
6197357,Krunal Pandya,Y Pathan,FOUR,12.4,"Chasing 143, current score 62. Y Pathan hits Krunal Pandya for four! What a shot! Four runs to the boundary! "
6197357,Bumrah,Rashid Khan,OUT,13.3,"Chasing 143, current score 62. What a moment! Bumrah takes the wicket of Rashid Khan! He's gone! Brilliant bowling! "
6197357,Markande,Basil Thampi,OUT,15.1,"Chasing 143, current score 62. What a moment! Markande takes the wicket of Basil Thampi! He's gone! Brilliant bowling! "
6197357,Mustafizur,S Kaul,OUT,16.5,End overs drama! What a moment! Mustafizur takes the wicket of S Kaul! He's gone! Brilliant bowling! 
6197357,Mustafizur,Y Pathan,SIX,18.3,End overs drama! Y Pathan sends Mustafizur's ball into the stands! That's a huge hit! Six runs! 
6197357,Mustafizur,Y Pathan,OUT,18.4,End overs drama! What a moment! Mustafizur takes the wicket of Y Pathan! He's gone! Brilliant bowling! 
6197357,McClenaghan,Saha,OUT,2.0,Powerplay fireworks! What a moment! McClenaghan takes the wicket of Saha! He's gone! Brilliant bowling! 
6197357,Bumrah,Manish Pandey,FOUR,2.3,Powerplay fireworks! Manish Pandey hits Bumrah for four! What a shot! Four runs to the boundary! 
6197357,McClenaghan,Manish Pandey,FOUR,3.2,Powerplay fireworks! Manish Pandey hits McClenaghan for four! What a shot! Four runs to the boundary! 
6197357,McClenaghan,Manish Pandey,FOUR,4.0,Powerplay fireworks! Manish Pandey hits McClenaghan for four! What a shot! Four runs to the boundary! 
6197357,Hardik Pandya,Williamson,FOUR,4.1,Powerplay fireworks! Williamson hits Hardik Pandya for four! What a shot! Four runs to the boundary! 
6197357,Hardik Pandya,Manish Pandey,OUT,4.4,Powerplay fireworks! What a moment! Hardik Pandya takes the wicket of Manish Pandey! He's gone! Brilliant bowling! 
6197357,McClenaghan,Williamson,OUT,5.3,Powerplay fireworks! What a moment! McClenaghan takes the wicket of Williamson! He's gone! Brilliant bowling! 
6197357,McClenaghan,Y Pathan,FOUR,6.0,Powerplay fireworks! Y Pathan hits McClenaghan for four! What a shot! Four runs to the boundary! 
6197357,Hardik Pandya,Williamson,FOUR,6.2,"Chasing 143, current score 92. Williamson hits Hardik Pandya for four! What a shot! Four runs to the boundary! "
6197357,Mustafizur,Williamson,FOUR,7.1,"Chasing 143, current score 96. Williamson hits Mustafizur for four! What a shot! Four runs to the boundary! "
6197357,Hardik Pandya,Williamson,OUT,8.1,"Chasing 143, current score 96. What a moment! Hardik Pandya takes the wicket of Williamson! He's gone! Brilliant bowling! "
6197357,Hardik Pandya,Nabi,FOUR,8.4,"Chasing 143, current score 100. Nabi hits Hardik Pandya for four! What a shot! Four runs to the boundary! "
6197357,Markande,Nabi,FOUR,9.1,"Chasing 143, current score 104. Nabi hits Markande for four! What a shot! Four runs to the boundary! "
6197357,Markande,Y Pathan,FOUR,9.3,"Chasing 143, current score 108. Y Pathan hits Markande for four! What a shot! Four runs to the boundary! "
4793375,Negi,Watson,SIX,0.5,Powerplay fireworks! Watson sends Negi's ball into the stands! That's a huge hit! Six runs! 
4793375,Negi,Watson,OUT,1.0,Powerplay fireworks! What a moment! Negi takes the wicket of Watson! He's gone! Brilliant bowling! 
4793375,Corey Anderson,Dhoni,SIX,11.5,"Chasing 141, current score 12. Dhoni sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! "
4793375,Negi,Dhoni,SIX,13.1,"Chasing 141, current score 18. Dhoni sends Negi's ball into the stands! That's a huge hit! Six runs! "
4793375,Negi,Dhoni,SIX,13.2,"Chasing 141, current score 24. Dhoni sends Negi's ball into the stands! That's a huge hit! Six runs! "
4793375,Negi,Rayudu,SIX,13.5,"Chasing 141, current score 30. Rayudu sends Negi's ball into the stands! That's a huge hit! Six runs! "
4793375,Siraj,Rayudu,SIX,14.3,"Chasing 141, current score 36. Rayudu sends Siraj's ball into the stands! That's a huge hit! Six runs! "
4793375,Corey Anderson,Rayudu,ONE,15.3,"Chasing 141, current score 36. Over 15.3: Rayudu faces Corey Anderson. Outcome: ONE."
4793375,Corey Anderson,Rayudu,SIX,15.5,"Chasing 141, current score 42. Rayudu sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! "
4793375,Corey Anderson,Rayudu,SIX,16.0,End overs drama! Rayudu sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! 
4793375,Siraj,Dhoni,FOUR,17.0,End overs drama! Dhoni hits Siraj for four! What a shot! Four runs to the boundary! 
4793375,Corey Anderson,Dhoni,SIX,17.2,End overs drama! Dhoni sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! 
4793375,Corey Anderson,Rayudu,FOUR,17.4,End overs drama! Rayudu hits Corey Anderson for four! What a shot! Four runs to the boundary! 
4793375,Corey Anderson,Rayudu,OUT,17.5,End overs drama! What a moment! Corey Anderson takes the wicket of Rayudu! He's gone! Brilliant bowling! 
4793375,Siraj,Dhoni,SIX,18.5,End overs drama! Dhoni sends Siraj's ball into the stands! That's a huge hit! Six runs! 
4793375,Corey Anderson,Dwayne Bravo,FOUR,19.1,End overs drama! Dwayne Bravo hits Corey Anderson for four! What a shot! Four runs to the boundary! 
4793375,Corey Anderson,Dwayne Bravo,SIX,19.2,End overs drama! Dwayne Bravo sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! 
4793375,Corey Anderson,Dhoni,SIX,19.4,End overs drama! Dhoni sends Corey Anderson's ball into the stands! That's a huge hit! Six runs! 
4793375,Washington Sundar,Rayudu,SIX,2.3,Powerplay fireworks! Rayudu sends Washington Sundar's ball into the stands! That's a huge hit! Six runs! 
4793375,Washington Sundar,Rayudu,SIX,2.4,Powerplay fireworks! Rayudu sends Washington Sundar's ball into the stands! That's a huge hit! Six runs! 
4793375,U Yadav,Rayudu,SIX,3.1,Powerplay fireworks! Rayudu sends U Yadav's ball into the stands! That's a huge hit! Six runs! 
4793375,U Yadav,Raina,FOUR,3.5,Powerplay fireworks! Raina hits U Yadav for four! What a shot! Four runs to the boundary! 
4793375,Siraj,Rayudu,FOUR,4.2,Powerplay fireworks! Rayudu hits Siraj for four! What a shot! Four runs to the boundary! 
4793375,Siraj,Raina,FOUR,4.4,Powerplay fireworks! Raina hits Siraj for four! What a shot! Four runs to the boundary! 
4793375,Siraj,Rayudu,FOUR,5.0,Powerplay fireworks! Rayudu hits Siraj for four! What a shot! Four runs to the boundary! 
4793375,U Yadav,Raina,OUT,5.1,Powerplay fireworks! What a moment! U Yadav takes the wicket of Raina! He's gone! Brilliant bowling! 
4793375,U Yadav,Billings,FOUR,5.3,Powerplay fireworks! Billings hits U Yadav for four! What a shot! Four runs to the boundary! 
4793375,Chahal,Billings,FOUR,6.1,"Chasing 141, current score 126. Billings hits Chahal for four! What a shot! Four runs to the boundary! "
4793375,Chahal,Billings,OUT,6.2,"Chasing 141, current score 126. What a moment! Chahal takes the wicket of Billings! He's gone! Brilliant bowling! "
4793375,Chahal,Rayudu,SIX,8.3,"Chasing 141, current score 132. Rayudu sends Chahal's ball into the stands! That's a huge hit! Six runs! "
4793375,Chahal,Jadeja,OUT,9.0,"Chasing 141, current score 132. What a moment! Chahal takes the wicket of Jadeja! He's gone! Brilliant bowling! "
4793375,Negi,Dhoni,SIX,9.3,"Chasing 141, current score 138. Dhoni sends Negi's ball into the stands! That's a huge hit! Six runs! "
4793375,Chahar,Kohli,FOUR,0.4,Over 0.4: Match already won! Kohli faces Chahar. (Result beyond target)
4793375,SN Thakur,Kohli,FOUR,1.3,Over 1.3: Match already won! Kohli faces SN Thakur. (Result beyond target)
4793375,Tahir,de Villiers,FOUR,10.1,Over 10.0: Match already won! de Villiers faces Tahir. (Result beyond target)
4793375,Tahir,de Villiers,SIX,10.3,Over 10.3: Match already won! de Villiers faces Tahir. (Result beyond target)
4793375,Tahir,de Villiers,SIX,10.4,Over 10.4: Match already won! de Villiers faces Tahir. (Result beyond target)
4793375,Watson,de Kock,SIX,12.0,Over 12.0: Match already won! de Kock faces Watson. (Result beyond target)
4793375,SN Thakur,de Villiers,SIX,12.1,Over 12.0: Match already won! de Villiers faces SN Thakur. (Result beyond target)
4793375,SN Thakur,de Villiers,SIX,12.2,Over 12.1: Match already won! de Villiers faces SN Thakur. (Result beyond target)
4793375,SN Thakur,de Villiers,SIX,12.3,Over 12.3: Match already won! de Villiers faces SN Thakur. (Result beyond target)
4793375,Dwayne Bravo,de Kock,OUT,13.1,Over 13.0: Match already won! de Kock faces Dwayne Bravo. (Result beyond target)
4793375,Tahir,de Villiers,OUT,14.5,Over 14.5: Match already won! de Villiers faces Tahir. (Result beyond target)
4793375,Tahir,Corey Anderson,OUT,15.0,Over 15.0: Match already won! Corey Anderson faces Tahir. (Result beyond target)
4793375,Jadeja,Mandeep,FOUR,15.1,Over 15.0: Match already won! Mandeep faces Jadeja. (Result beyond target)
4793375,Jadeja,Mandeep,SIX,15.3,Over 15.3: Match already won! Mandeep faces Jadeja. (Result beyond target)
4793375,Jadeja,Mandeep,FOUR,15.4,Over 15.4: Match already won! Mandeep faces Jadeja. (Result beyond target)
4793375,Dwayne Bravo,Mandeep,TWO,17.1,Over 17.1: Match already won! Mandeep faces Dwayne Bravo. (Result beyond target)
